value_reference	name	uuid
10923	Our Choice Medical Clinic	2c1b81fd-250e-45fe-ae7f-85bc70568d3e
15452	Our Lady Of Lords Dispensary	b79ac88e-95de-4b86-b77d-7b0b899b1eb9
14004	Our Lady of Lourdes Dispensary (Gucha)	71cca366-62d5-4b49-8270-0fea62a728fb
16384	Our Lady of Mercy (Magumu)	5a203868-8c5d-4989-8ce3-e38448520d77
18093	Our Lady of Perpetual Sisters VCT (Bondo)	c90d7e1c-7fd8-44b1-bd71-3bd6cc2bd0aa
17296	Our Lady's Hospice	54941647-a642-4f71-a4fa-e5499dab566f
10924	Outspan Hospital	88ff9632-3835-4572-827e-0e384056508a
14005	Ouya Dispensary	47a877df-13c4-432c-aa07-47e078e4bebb
14024	Rae Dispensary	5c7963da-5da7-4e53-bbb9-eafbb36d365b
18326	Rafiki Clinic	6567b691-abd8-4426-8515-1a62a26a43dd
17932	Rafiki Kenia(Private) Clinic	f78e6ae0-3781-48c1-b38f-3b14b62ad370
16779	Rafiki Medical Clinic	55c04fa4-70f3-4d6b-83b4-3f9ca32b0eca
10950	Rafiki Medical Clinic (Muranga North)	36a93109-e402-4468-8317-51f59b13a580
11749	Rafiki Miracle Clinic(Hindi )	e2e0a207-3943-4f1f-943b-71ae9e6ee72e
14025	Raganga Health Centre	b9cab58d-79b0-473e-bff7-ef61028fa3df
14026	Rageng'ni Dispensary	01b4809c-20e0-43fd-90e2-f20be07676e6
10951	Ragia Forest Dispensary	7724f67a-6adc-4e4c-be69-f133908e6284
18530	Ragwe Dispensary	8b61a103-3328-4711-907d-cd2a391445bc
18211	Railway Dispensary	6d5120f4-1f4e-49ea-ba41-5a78e1609ad2
13168	Railway Training Institute  Dispensary South B	bbb1d281-1731-45bb-805c-9ba53694a4a9
15478	Railways Dispensary	04f9256c-9c34-482c-8d13-18621ec151f2
14027	Railways Dispensary (Kisumu)	e7d0588c-d333-4a85-94d5-4f5e96104290
11751	Rainbow Community Care	ab1a3ab1-59d5-477d-af19-a99946eaae19
11752	Rainbow Medical Burangi	3ac32c5e-3fca-4784-ae19-6837792fe3d7
16295	Rainbow Medical Clinic	68457b1e-bd51-4bc6-a657-3ad42bdba965
14028	Ram Hospital	92acc627-4eee-40b4-8bc0-a28d28c4978f
11753	Ramada Dispensary	0babf10a-3cc5-4700-9ddd-2ae099e56536
14029	Ramasha Dispensary	ae4b643d-e6be-4bcc-9d88-17dc94f329b4
12708	Ramata Health Centre	6443a24a-79eb-49ea-803c-0b9f3c8f5ebb
17437	Rambugu Dispensary (Rarieda)	ec6e9e6f-79a3-4760-9f9b-a7cec70e3f13
16789	Rambula Dispensary	3bc0aa38-7dd7-4eca-ba72-5823828d4ead
10952	Ramos Medical Clinic	c6d03aed-5639-4bac-8149-f878107f3053
16098	Sabatia Health Centre	ef47cabd-a304-45e0-b1e4-cdd6ab6326e9
13427	Sabir Medical Clinic	3c4ca775-c8ec-4b50-bb4c-57e959ffb020
15506	Sabor  Dispensary	9a88407b-7caa-4aa6-87f3-b454321884d4
17890	Sabor Forest Dispensary	61dcdc06-887c-4167-95e6-43859ee3f26a
15508	Saboti Sub-District Hospital	b0f6c1bd-0969-4f02-b8ed-0dc24b6b967c
13428	Sabuli Health Centre	aea415b9-5944-47cf-9f25-e3bdbc699a9c
13429	Sabuli Nomadic Dispensary	06118a64-fda7-40ac-8afe-5198ed94b4bc
16099	Sacha Health Centre	3fa3dd5e-9df1-4bee-88d8-ebaf3221e18d
15509	Sachang'wan Dispensary	355a9742-c0fe-46fc-98b6-b4322b16a9ad
15510	Sacho School Dispensary	32a47aed-4371-4136-b292-ed41732fa9da
17092	Sachora Dispensary	fd4378a1-637f-4240-b7cf-ac473f530a34
10988	Sacred Heart Dispensary	bd62cbf7-f32e-4902-a180-8ab90d69f76c
16252	Sacred Heart Dispensary (Nzaikoni)	e62970f8-9eec-4ff0-b309-64f2408255f5
10989	Sacred Heart Kangaita Catholic Dispensary	e94252b0-e2e6-478e-9cad-826d0fbcf937
16524	Sacred Heart Medical Clinic	1c2d9732-67e8-48d8-8934-93a28255b76b
10990	Sacred Heart Mission Dispensary	8a3481a1-9405-4ee0-91fe-bd96912aeee1
16447	Safi Medical Clinic	ed0b10cd-03b9-47da-a19b-2c1f217707c1
11763	Sagaighu Dispensary	f9ef55df-3ad5-41b9-ac35-06144f845ba8
11764	Sagala Health Centre	dea60c90-e742-4268-a3fe-b44726176845
17271	Sagala Medical Clinic	ce611fdd-4817-4dd3-b75d-60e811cb159d
14064	Sagam Community Hospital	34b9cb22-791b-41ba-bbce-1ddb8fe7e592
10991	Sagana Catholic Dispensary	781a5d15-b820-4761-84a6-a2316c935b4f
10992	Sagana Medical Care	f54ac004-0b10-49ca-9073-30764b1db272
11789	Shimoni Dispensary	d7ceb80d-aa93-4677-b378-7990213a505b
16718	Shimuli Medical Clinic	0dbf81e3-aa8e-49ab-9206-151b64e30a51
16115	Shinutsa Dispensary	5f2ae9e7-2d59-4dfe-a2ce-53905f9f31f8
16719	Shinyalu Central Clinic	2819d54a-4b1b-423a-b9df-39aa5cad66cd
17596	Shinyalu Health Centre	62f46eed-c792-4983-9656-a2349ef6d228
16116	Shiraha Health Centre	2096c11a-6a11-415f-8cff-af6bfe19d211
14078	Shirikisho Dispensary	fa609ba0-4671-4071-b946-9c98ba6934f7
16200	Shirikisho Medical Dispensary	25dccc27-8888-47fa-880f-270d3fd538d3
16198	Shirikisho Methodist Dispensary	2e8b3135-2635-4424-9998-e94cca1a6207
16117	Shiru Health Centre	93901153-9ffc-435b-8f37-bc6104623758
16118	Shisaba Dispensary	0c795a1f-c00d-4947-8352-ce55cc9128d6
16119	Shiseso Health Centre	a219f765-2520-48ef-b00e-9d1f93588da0
16120	Shitoto Medical Clinic	8fb5b7a8-096c-4970-9cfa-8d4bc662c9c0
16121	Shitsitswi Health Centre	d6ab9a8f-b051-4a69-9018-9dc3fb175493
16122	Shivanga Health Centre	92dc8c95-2b2e-4df1-b722-6ed33abde5c2
15560	Shompole Dispensary	a0ff148b-ea0e-44c1-879c-d1ec885a0561
17389	Shree Cutchhi Leva Samaj Medical Clinic	b4cedd97-bb4d-459f-9eb6-630a1e01dffd
11791	Shree Cuteh Sat Sanf Swaminara	b99379bb-e0ff-4f6d-a814-954402d3d6a1
11792	Shuffa Clinic	91b094af-2c90-476d-8267-f731901a13b4
18490	Shujaa Project Namanga	c26b00d4-49ea-4e10-bae0-3242b49a05eb
11793	Shukrani Medical Clinic	68630a57-f201-4de1-871a-98687bbea34e
11008	Shwak Medical Clinic.	6b8e1765-11a6-448e-9d15-67c5f5079c84
14079	Siabai/Makonge Dispensary	34b19d48-c174-40d6-96c3-0ded93e09aa7
12733	Siakago Clinic	b25a3fad-2cb7-4f71-9e29-c154cd47082f
18426	Siala Kaduol	c7667a26-3b43-4f9f-aef7-b073005fb9b6
10886	No.4 Community Health Clinic	2749be93-f67a-475c-a232-d31de4a9f747
18156	Noble Medical Clinic	23536ee3-af7b-4b0b-a6ef-ae81c4e754fc
15366	Nolasit Dispensary	dfc7ffb3-c071-478d-a580-15ba970453ef
17467	Nopri Medical Centre	ae3513d5-171c-4ca1-a16e-d664ecf386eb
12668	North Horr Health Centre	81a0dbf4-0d28-41fd-bd40-845989ba1acc
10887	North Kinangop Catholic Hospital	ce9b92a4-12ba-49ac-afa3-76d655c8ff8a
17511	North Star Alliance Clinic	9806e6a0-be5d-4008-a757-d9187fb1aea6
18599	North Star Alliance VCT	42f75283-cd7a-4f0a-9f75-798c12750b37
16301	Northern Medical Clinic	4c0232e0-c010-4eb8-8b9a-ca5850c29ab8
13127	NSIS Health Centre (Ruaraka)	ec57dc90-b9b4-4430-b7f0-8441fba56bc2
12670	Ntemwene Dispensary	65ea2887-c8b2-4460-a97c-c258f04c04e0
12671	Ntemwene Medical Clinic	74074729-3d78-49b2-a499-cc210b00de70
12672	Ntha Clinic	c25d90a1-9322-4991-acfc-01f3b7a178bf
12673	Nthagaiya Catholic Dispensary	7f3721c2-b98c-4a5c-81b8-b8b391faeccb
12674	Nthambiro Catholic Dispensary	d5910cb2-2607-42cd-8689-2b46923ad753
12675	Nthambiro Dispensary	a7cbfc5f-7afc-4723-8601-40040d0190d6
16954	Nthangu Dispensary	b0083bd5-402e-4c9e-9699-05d04ba06110
12669	Ntharene Medical Clinic	8ff89b44-b0c3-4079-be98-d9a137417475
16955	Nthimbani Dispensary	781064e4-1ad3-4009-b04e-8e5fa2f75c8c
12676	Nthongoni Dispensary (Kibwezi)	f62a6e67-e140-4777-ab71-7c1163e37495
12677	Nthongoni Dispensary (Kitui)	2a7d10a3-4283-4442-809d-cd7c515da7ae
17213	Nthungululu Dispensary	b2dba3f0-f478-4fd0-b256-a252b999814b
12678	Nthwanguu Dispensary	61dbd28e-3399-468a-adca-d104c6e22bc3
16624	Ntima Medical Clinic	0b8258c0-b545-49bf-9776-c596e52a342b
13857	Ntimaru Clinic	88bf7a27-a9cc-4e54-9095-e471f32a8365
13858	Ntimaru Sub-District Hospital	aae5ab14-3228-44e1-b805-da2db05763c5
12679	Ntonyiri Health Services	d72a1a2b-ee41-45e1-9af2-0b367450add1
15367	Ntulele Dispensary	2f1b1319-ab85-4560-bc5b-ba39a65eac15
15368	Nturukuma Dispensary	b6dc5c04-c441-44cf-8443-76306e836b07
15369	Nturumeti Dispensary	5792ece6-aa2a-415f-8603-af2570441bed
13128	Nuffield Nursing Home	4e0aa702-a867-4bd1-9314-1221078654fa
18159	Nunguni Medical Clinic	ef556b44-7ee3-4b8e-8337-0cc977363cd7
17955	Nuru Lutheran Media Ministry	1946e110-3d80-4e20-8c7c-19f29aaa9ab8
11719	Nuru Medical Clinic	ebffae46-fb23-4962-8ace-29b88a08fa55
12680	Nuu Catholic Dispensary	37f1b8a6-03f0-4067-af4e-0b7dda642d72
12681	Nuu Sub-District Hospital	4a6681ad-09b5-48fd-9cc3-7e283e7a541d
12682	Nyaani Dispensary	29736ddb-899f-4ef7-9ed6-05f5a6ce91aa
17137	Nyabangi  Dispensary	4e30ac0c-e56f-43f1-8e7f-ecb7554d1895
13859	Nyabikaye Dispensary	89ee919c-ac41-4f67-8d5b-2afff5c2a54f
13860	Nyabikomu Dispensary	4bb55795-2f6e-4b37-8102-f1d755be5381
16880	Nyabiosi Dispensary	5e8e1065-0745-44e5-90b9-6ed54d7a5fff
16423	Nyabioto Dispensary	31fb08ba-de97-4358-a985-da5392562778
13861	Nyabite Clinic	d3771fb4-feeb-4518-b618-5ed7952b10b9
13862	Nyabokarange Dispensary	ca183925-8c1f-42b1-a67e-c155f5a1d8c1
13863	Nyabola Dispensary	dbf4ac6b-5d2e-4e09-829f-6c59c5129796
13864	Nyabondo Mission Hospital	50aa670b-1cb6-49f8-ad13-b2166f743a2b
13865	Nyaburi Clinic	5ec4df63-40aa-4c6a-b32f-efa5eb82682f
13866	Nyabururu Dispensary	04280abe-21e4-4986-bdf4-24d93f692d2a
11720	Nyache Health Centre	2eefe3c6-df6d-455e-9f94-2a7914a45be1
13867	Nyacheki Sub-District Hospital	ea82a46c-9991-4a73-b332-a928c67eec04
13868	Nyachenge Dispensary	fa7b7841-13ff-4d4b-bbd6-8e5cafd558d9
13869	Nyachogochogo Dispensary	e5b756aa-b1f5-44af-b90c-198c0903dfa7
13870	Nyadenda Health Centre	d9583deb-bce8-45fc-a6de-b33c1595c7d0
17535	Nyadhi Dispensary	8c60d4d7-d047-439e-bfe4-86c1ca92ca3f
16266	Nyagancha Dispensary	9cc18789-1516-4d95-b9b9-75ad2fa2de15
12683	Nyagani Dispensary	684cf271-c187-4ae5-aeeb-543302a56c39
16856	Nyagari Dispensary (CDF)	738d4adc-2bdf-4ca4-a67c-3e1ca53e750f
17536	Nyagem Dispensary	eb1133c5-f3ae-45c8-be2a-714333cd63b5
13871	Nyagesenda Dispensary	bea2a568-e751-4bda-a586-47beedf42d2b
16881	Nyagichenche (SDA) Dispensary	50dc959f-0ed9-4f52-ac5c-ffc3d0fce040
13872	Nyagiki Dispensary	9b0db219-782f-4265-8426-eb9d28749f64
10888	Nyagiti Dispensary	e8f3c170-d1f6-45a3-bafc-a76a64aa52c9
13874	Nyagoko Dispensary	eb86e42e-2907-4979-8a1f-77843b9237e4
13875	Nyagoro Health Centre	a8bc8b33-cf2e-492d-afe3-537257447337
13876	Nyagoto Dispensary	fd89981b-742e-4a52-be8d-d300627efabe
13873	Nyagowa ELCK Dispensary	ad071396-f3f7-4b34-bcc1-86fa321a91a8
13877	Nyaguda Dispensary	ea4709b7-e738-4d66-bb72-dab12a77b828
13878	Nyaguta Dispensary	3106996e-4257-4aaa-be2a-b0bbfb84d6c4
13879	Nyagwethe Dispensary	8532e921-38a6-4903-a365-92d330d31e5f
13880	Nyahera Sub District Hospital	71824b65-c466-410c-84b3-fc7aee00897f
10889	Nyahururu Catholic Dispensary	d86f2c09-5326-4a21-a4b0-a259be774683
10890	Nyahururu District Hospital	6ad6ad13-a6eb-4958-be14-516a4d642a47
10891	Nyahururu Private Hospital	913f3f23-2b10-49f3-9ff9-565a2974938c
16666	Nyaitara Dispensary	a33077f8-cb81-4f58-a4e9-03b8477d1fdc
13881	Nyakach (AIC) Dispensary	8728ce8b-796f-4993-bf42-6672ec90dc19
10892	Nyakahuho Dispensary	b1945cfd-5753-48ea-8a4a-ff2c5568909d
13882	Nyakegogi Dispensary	54672c87-369c-4c7d-b658-877d115a5e1e
15370	Nyakiambi Dispensary	eabf4cff-aacc-4d46-a50f-6f4eed6d0838
10893	Nyakianga Health Centre	12b02a31-0893-43f1-95be-38179acf2205
13884	Nyakongo Dispensary	6f9b3fcf-d4a8-495b-9b6c-d95ebdc13743
13885	Nyakuru Dispensary	23b799c2-7e48-45ef-b4aa-2e31260f4c11
16275	Nyakurungoto Dispensary	fe664712-ee92-4379-bdef-2d99b6153ee4
16732	Nyakwala Dispensary	48d4719c-47d1-40a6-ba84-8100d29d6961
13886	Nyakwana Dispensary	10812e77-aaa5-4174-aad3-2fd2452adac4
18420	Nyakweri Dispensary	2fb4fa46-ecfd-47d6-85c9-7262e143f53c
13887	Nyalenda Health Centre	f832335c-4ec4-438d-a6db-9d35cf7b03cb
13888	Nyalenda Nursing Home	89154a8f-0956-4980-a105-f936b09547ad
13889	Nyalgosi Dispensary	9d79648c-6ced-4238-bb62-107db1e8d547
11722	Nyali Barracks Dispensary	4c1a5666-c38d-4bad-8139-25b060c0f159
16543	Nyali Children Hospital	ca0ee12c-99de-41e6-bac5-15c6f0768297
15371	Nyalilbuch Dispensary	78fe1150-c6df-4ac6-b170-f62bebf87eae
16986	Nyalkinyi (Jersey) Dispensary	8105f48a-35a7-4265-9e68-60bc23a9dde9
13890	Nyalunya Dispensary	0e6b0e35-5d19-4dcb-8b5f-9ca48b98907a
13891	Nyamache Sub-District Hospital	d9ac30a5-11df-482d-b1aa-e37cb22cf334
16265	Nyamagesa Dispensary	25b4eace-8682-4050-a79a-f7917ca66e2e
16878	Nyamagiri Dispensary	1b0fa1db-9c68-4fc7-9d05-cfb35e309cb3
13892	Nyamagundo Health Centre	13c87d08-4962-4d8f-8922-e4e73f5b1788
13893	Nyamagwa Health Centre	af513567-4bbc-4be9-ba61-d09941ee309e
13894	Nyamaiya Health Centre	57fcaf0a-c7d3-4d7e-be1e-e40fbe7afda3
13895	Nyamakoroto Dispensary	9ef397eb-4532-47f8-976d-fdaa05f84773
15372	Nyamamithi Dispensary	7c81efd2-fea0-4af5-b9bc-ff114217c4ef
13896	Nyamanga Dispensary	2a75f50e-7cb6-40c6-8770-b5a97b79e140
13897	Nyamaraga Dispensary	5963af67-fbf2-43ee-ae3e-eb0abecb7ae5
13898	Nyamaranya Dispensary	c3f75932-ffee-4db9-ace9-79401544aacb
13899	Nyamarimba Dispensary	ae068446-4431-4a70-b1f6-3b44a043baf5
13900	Nyamasare Dispensary	691a5078-63be-4915-b83d-cb8c4102abff
13901	Nyamasege Dispensary	75b2fb9b-5490-446d-8aba-d66473a2dc44
13902	Nyamasi Dispensary	8a974bdd-4375-4280-8f96-a57264a4271e
13903	Nyamasibi Health Centre	1d405322-3c3c-4c60-98c5-f6e731bc2b45
15373	Nyamathi Dispensary	7caa4eea-c476-4fe1-8b2f-12a3d24fd890
18295	Nyamatwoni Dispensary	a62f1e7c-a714-47e3-a5c6-6ba70f873dc8
13904	Nyambare Health Centre	c5c0cc35-186c-4a33-8783-3ef4ffa181c6
13905	Nyambari Geke Dispensary	2141ad4c-a797-4d58-ac96-1056d2ab8325
12684	Nyambene District Hospital	b175a0e8-93c7-4970-9a9c-c3f9a8a7ee2b
12685	Nyambene Nursing Home	fa5a52e2-3fcc-4e68-b3ab-ceef2cb8c592
13906	Nyambunwa Medical Clinic	16b908fe-ba52-490e-ae34-83ff3983d20d
13907	Nyamekongoroto Health Center	ce1082a5-56b5-44ba-b97d-3683259f730d
13908	Nyamemiso Dispensary	8502b921-619c-4102-aad7-b25c0fbdce22
13909	Nyametaburo Health Center	ab4651a0-c9eb-4a76-b672-712232667c5f
13910	Nyametembe Dispensary	233fd082-4e9d-4a36-99a8-25105e2d4ac1
13911	Nyamira Adventist Dispensary	ad9e63bb-0b9b-4283-b112-e4c03909c38d
13912	Nyamira District Hospital	d2754c4f-8892-4cfb-bf59-d1708d85d9d0
13913	Nyamira Maternity and Nursing Home	aed7d71d-45af-4bfe-960f-02cf7f501bc6
18342	Nyamira Royal Clinic	b4772b82-2043-4865-b5cd-27eb376f21b2
13983	Nyamogonchoro Dispensary	6b5b0303-65ca-4f80-a2ee-bfe1468be3a6
13914	Nyamonye Mission Dispensary	24e984c3-ea46-4c36-954d-b483ac7dc61c
13915	Nyamrisra Health Centre	1938ecd4-4f04-4785-8532-cdda7b8fb367
13916	Nyamusi Sub-District Hospital	92f6bb74-7bdf-46ba-baa9-90860b05bb06
13917	Nyanchonori Dispensary	af4e39a4-3dfe-4bda-a199-a96fb8e28d52
13918	Nyanchwa Dispensary	9a743530-820a-4784-93e1-5d3eca75beab
13919	Nyandago Koweru Dispensary	8212bd3a-4365-43be-84ce-c00af1b96880
16877	Nyandiwa Baptist Dispensary	041f8bb6-3b95-4904-9cbd-5739aeefc805
13920	Nyandiwa Dispensary	bf38161c-a729-4137-b090-f29c9413cb27
13921	Nyando District Hospital	94d3254f-4d9b-45e6-96ce-b1417d6a8fd0
13922	Nyandoche Ibere Dispensary	d06ab80c-cb8d-420f-a387-10fae76c9b07
17264	Nyanduma Dispensary	fd27d49f-e172-4986-b7e9-cb18a47d76f2
18786	Nyandusi	0d85e390-be7b-47ef-9528-4fa715fe589b
13923	Nyangande Dispensary	9588d7ab-f81d-4d2a-9b07-6fa27b7953d1
13925	Nyangena Hospital	5b8225ac-16fd-49ed-a152-c15d684036fe
13924	Nyangena Sub District Hospital (Manga)	edb2b30b-9e2a-49a4-af8a-f6064df78314
13926	Nyangiela Dispensary	2ef6cd9e-c6dc-4c70-a381-be66bdd180dc
17832	Nyangiti Health Centre	24d6b16d-afb6-44bd-9762-50af010d05c9
17646	Nyango Medical Clinic	85b506e2-becd-41ed-8c01-ee295fa2059b
13927	Nyangoge Health Centre	2fe92d25-d3c1-4051-8c6c-c6cd7dea6cbf
13928	Nyang'oma Health Centre	47b2129c-cee6-4f4d-906b-88bf06b24cea
13929	Nyang'oma Mission Health Centre	d407e908-a657-4152-b5f3-d3c17b1945c9
16082	Nyang'ori Health Centre	ee28c1a5-6d4b-44d8-9305-50a576134960
13930	Nyangu Dispensary	b1a132bd-31bb-4109-8ea5-0c0a08885fb0
16988	Nyangweta Health Centre	f99b95a5-3d15-41a9-8343-79bc0c2f3ce5
13931	Nyanko Dispensary	d0cf87d3-ceff-4044-a110-2d6d36085cfa
13932	Nyankono Dispensary	540f4445-cbbd-4a25-839e-c0d9685e424a
16990	Nyansabakwa Health Centre	174a4449-014e-4094-97ee-786209409706
13933	Nyansakia Health Centre	4bc6e5ec-3405-4a57-8833-481e7c88b71b
13934	Nyansancha Dispensary	43d00c86-50ad-4829-8df9-c824f34b9aad
13935	Nyansangio Dispensary	8b4c502a-0ee9-4bde-b5a0-463570b2f872
13937	Nyansiongo Nursing Home	5a295df1-1d2d-45b5-becf-3a0a1b8324da
13938	Nyansira Dispensary	f2e3fce2-d9f9-4ba5-aaec-76c1be1e21c5
18446	Nyanturago Health Centre	b652130d-05ec-47ac-b9e8-3f1e40d8ac78
13939	Nyanza Provincial General Hospital (PGH)	dedb0b9f-382e-44fc-925c-3cc8a08351b0
16876	Nyaoga Community  Dispensary	1e2c4bb9-0c8a-4bd5-a31b-89e49f91e3ad
17714	Nyaore Dispensary	300663b5-2f77-4f85-98d7-316385e8f58d
17082	Nyaporo Dispensary	55ccc4f0-4a46-4fab-86ca-f656a073fe2f
17738	Nyarami VCT	709b5f7b-9055-4890-8893-c49695f66307
10894	Nyaribo Dispensary	a34c4e2a-85cb-4773-bfb5-7599909f73d6
13940	Nyarongi Dispensary	4a75cd9d-6b91-4823-a468-f6eaba6ceab6
16083	Nyarotis Clinic	a63b81fc-035d-4b4f-a6d4-4dd8c609916c
15374	Nyaru Dispensary	e75ce82b-1569-4342-bf0e-0863f4ef1335
13941	Nyasese Dispensary	9b2feb3a-4b7f-47d5-9e1a-8513e76694d1
13942	Nyasike Dispensary	293f7039-db6f-4187-912d-b8dd29b57ddb
13943	Nyasore Dispensary	0fa60671-e19d-47ab-b7e3-6d23afb765d6
13944	Nyathengo Dispensary	7ccaaf7c-049f-468c-9f0f-a1db5177b3ab
10895	Nyathuna Sub District Hospital	44e91a33-cbe6-40e9-931c-0733386a107d
13945	Nyatike Health Centre	706907ce-6a67-4791-8094-ee336d9df7df
13946	Nyatoto Health Centre	c104b1e7-b03c-4d3c-b536-7af69d86fa3f
16735	Nyaunyau Dispensary	6816817e-44f2-4771-9df4-fba9c6783882
18051	Nyawango Dispensary	f5234b40-aadc-45a7-8e3d-36975d1931c6
13947	Nyawara Health Centre	9cd1cfc3-f9f4-423c-b38c-afe656683e77
18225	Nyaweri Deaf VCT	554b3d15-0332-4dff-be71-d14512ca12f6
13948	Nyenye Misori Dispensary	52728ee8-7059-4c1f-ab9e-4d5637783ea6
10896	Nyeri (Islamic Foundation) Clinic	cf453fff-fdff-41b6-9a25-4cfecb3ff056
10897	Nyeri Dental Clinic	7af6eaef-244c-4de3-affa-60518f2fd9a9
10898	Nyeri Health Care X ray Clinic	67ec6abb-02b9-4b36-ab36-5988e475ad2d
10899	Nyeri High School Clinic	9c155d6d-057f-4a72-aa89-bd75fe4dfe76
17002	Nyeri Hill (PCEA) Dispensary	bdac9365-0b6b-4bc1-b01a-5e74e83c1014
10900	Nyeri Hospice	71f381db-0902-490d-b4fe-4efcdf25808e
10901	Nyeri Medical Clinic	f730640a-fa29-4aff-96d1-d2021684c630
10903	Nyeri Provincial General Hospital (PGH)	2477bdfd-1940-48cc-a76d-24f7d1fca70d
10904	Nyeri Surgical Care Centre	42facb50-2da7-49d7-b6f4-e343e38d654b
10905	Nyeri Town Health Centre	611b7acf-5870-49ab-9886-6fe061d5e480
10906	Nyeri Youth Heath Centre (Family Health Options Kenya)	0eada0b1-e388-43f4-8599-82b6bb050d04
18052	Nyikendo Medical Clinic	18adc71d-928c-4a44-84e9-751f14eafd86
17349	Nyimbei Dispensary	8c362ee0-d9c7-4863-8486-0593c97fb799
13129	Nyina Wa Mumbi Dispensary	0764dc7d-f6a1-4d89-8d0e-ac0f64b37144
18523	Nyongores Dispensary	67a54283-0bcf-4f92-ad54-d80a087e1ca2
15375	Nyonjoro Maternity Home	653c3fc6-864c-44d3-a524-c8876f76a7d3
18111	Nzoia Medical Centre	b6904101-90bf-4463-8e62-044d3560b2d9
16085	Nzoia Sugar Dispensary	142f156c-c030-4312-a038-19a5e4467da2
12694	Nzoila Dispensary	8bf33bb1-a03f-4dad-b18a-ae2335127231
12695	Nzunguni Dispensary	6141a95a-c15e-4d94-bfe7-f94d68c7a4f2
10907	Oaklands Estate Dispensary	cd3e982d-5460-44b6-8002-a25513736108
16212	Oasis Diagnostic Laboratory	a8bf94fe-e66f-4b63-99b0-2f7682a4791e
18436	Oasis Medical Clinic	e9339cd6-6831-4eb7-8308-192f862ecda4
17991	Oasis Mission Hospital	cc487d77-ef6b-45c8-9df0-9927e407abbd
13950	Obalwanda Dispensary	a499acb7-fca4-4816-beea-210bbe8a1dd7
13951	Obanga Health Centre	5cc19c3d-2ecc-4cbd-bcd3-f61e4b1bcd3c
16087	Obekai Dispensary	caf308df-90f0-44fc-a309-2224bbba484b
13953	Ober Health Centre	6f205771-af1d-48a9-96df-50d287ad793f
13952	Ober Kabuoch Dispensary	04357c85-59e3-425b-b08f-6e295089f5ac
13954	Ober Kamoth Health Centre	e5e39164-23bd-4074-90f0-bf1a57b91a56
10908	Obeys Medical Clinic	7b3fed9a-e658-4ae1-88e3-e63f89a24af1
13955	Oboch Dispensary	c11a2180-1363-473a-be67-1cde7701bed7
13956	Obumba Dispensary	d4eb2f0e-f2a0-4a68-ab95-f4469538c074
13957	Obunga Dispensary	353ad8a6-7d29-4a97-93de-f06692e176f9
13958	Obwanda Dispensary	f7a2efb6-cec7-4c8b-9d59-9daf873ca85b
18124	Ocean View Medical Centre	0a4a7f74-de98-4840-93fb-ba28151e88a1
15382	Ochii Dispensary	d6ce8f16-c397-4bcf-aa12-a2496b84a8db
16420	Ochude Dispensary	a1c7d039-8e81-4421-80f2-834214a1cb7e
13959	Ochuna Dispensary	360ac10c-8668-4ce4-80ba-4740adcbdde4
11725	Oda Dispensary	98d38b77-a4bf-4b7f-9a2c-0a3be32ec3d5
12698	Odda Dispensary (Moyale)	8033e4dc-8c94-4fcd-9b37-b5b84924640f
17515	Oding Dispensary	1434332b-48b1-441a-9290-d166f732db94
13132	Ofafa I Clinic	2bee53ac-9fe2-4224-8e86-c1ab52ba320b
13960	Ogada Dispensary	e31beca4-a882-4635-99c3-5f1df4559ae7
13961	Ogam Dispensary	ab37adf6-0585-4e49-8b7b-cd8ff3bdbe50
13962	Ogande Dispensary	86cf3a02-edd7-42d2-aba3-eb24fd3a6276
18078	Ogando Dispensary	acca13d1-5a9a-468a-bb1a-b373f100b76d
13963	Ogango Dispensary	2e574ac5-0c93-4808-aa9f-f4e235a59a04
13964	Ogango Health Centre	76f8d0f9-5edc-4232-92bc-71dcc55adf0b
16257	Ogembo Medical Clinic	e25796ac-e92b-47d0-8127-fe336b83214f
13965	Ogen Dispensary	c6e9078a-972b-4940-b4ff-da29a79e4caf
13966	Ogero Dispensary	29ce54d7-9f80-4557-b551-31fcf5c813fc
15383	Ogirgir Tea Dispensary	3f1b3f7f-a7e7-4b1e-b228-e292b697eff7
13967	Ogongo Sub-District Hospital	1a82c3d2-3266-4af5-ae98-fd9865548f48
13416	Ogorji Dispensary	c4b784c0-b07b-475b-918a-7c64db815b31
13968	Ogra Health Centre	ecdcb3d7-60a1-4bed-a7ac-6376f0f1e1fa
13133	Ogwedhi Dispensary (Nairobi North)	688d307d-d1b6-4048-abbb-f18462d9d840
13969	Ogwedhi Health Centre	d83fd5dd-ad46-4222-b5de-ea82bc459392
16276	Ogwedhi Sigawa Dispensary	5eae331c-613a-422d-aaf8-79e15bc6319f
13970	Ojele Memorial Hospital	d9871435-37e1-4f9d-a3a3-57459a30a84a
16088	OJM Medical Clinic	0fd9da11-1c4f-4205-8fbd-62da823aed4d
13971	Ojola Dispensary	61a8b8f0-9d65-439b-9fd0-83f468a9ebee
13972	Okiki Amayo Health Centre	7b46b30a-1ada-440b-8b13-db1b399da0f1
15385	Okilgei Dispensary	97b36086-d26c-46ca-a1fe-45f6efab44d2
13973	Okitta Maternity Nursing Home	ff1d1d55-4240-44f7-8ea4-8a4f6695ba84
